Article_num,EAN,Map,Plant,Stor_loc,Material_description,Segment,Family,Class
491249670,8901972055161,94.26,U2RZ,1000,DUKES WAFFY CRMY&CRUNY WFR ASS 60GX6N PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491696160,8901052006052,244.14,U2RZ,1000,TATA TEA ELAICHI CHAI 1 kg  PP,BEVERAGES,TEA & COFFEE,TEA
492340039,8908009419149,13.31,U2RZ,1000,BAULI MNFILS VG STRWBRY PUF ROLL 45 g PP,DAIRY,BRANDED BAKERY CAKES & PASTRIES,CROISSANT & DONUTS
491696497,8901246006998,67.54,U2RZ,1000,DEL MONTE TOMATO KETCHUP 1KG PCH,PROCESSED FOOD,READY TO EAT,SAUCES
490001023,8901030986048,84.11,U2RZ,1000,CHOCOLATE HORLICKS DELIGHT 200G JAR,BEVERAGES,HEALTH DRINKS,HEALTH DRINKS
490003906,4987176143365,193.41,U2RZ,1000,TIDE PLUS DBPW LMN N MNT DTRGT PWR2kg PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
490002231,8901314639066,36.61,U2RZ,1000,COLGATE ULTRA SENSITV TTHBRSH ASS 1P CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
491934145,8904132923607,41.99,U2RZ,1000,HOMEONE TWSTY PLS RND CONT 300ML ASR SO4,HOUSEWARE,Kitchen Storage,Containers
490508735,8901663003440,75.53,U2RZ,1000,GL IRON BULL NYL SCRB PAD MRN150X73X90MM,GM FMCG,Cleaning Aids,Bathroom Tools
491187258,8902901224672,57.37,U2RZ,1000,GOOD LIFE MOONG DAL 500 g PP,STAPLES,PULSES,PULSES
492861927,8901063032729,16.1,U2RZ,1000,BRITANNIA TREAT COCONUT CRM WAFER 55G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
492861927,8901063032729,16.1,U2RZ,2997,BRITANNIA TREAT COCONUT CRM WAFER 55G PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
493634770,8904304500292,36.62,U2RZ,1000,SWAD SCHEZWAN CHUTNEY 250G BTL,PROCESSED FOOD,READY TO EAT,JAMS & SPREADS
490002365,8909106000285,3.65,U2RZ,1000,VIM LEMONS DISHWASH BAR 60g PP,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490876695,8901063029279,27.6,U2RZ,1000,BRIT TREAT JIM JAM SANDWCH BISC 138g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491321621,8901396040200,49.75,U2RZ,1000,VNSH OXI ACTION STN RMOVR POWDR 100g PP,HOME CARE,FABRIC CARE,LAUNDRY AIDS
491694047,8904256010023,358.06,U2RZ,1000,NIVEA BDY LTN ALOE PRTCN SPF15 400ML PET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490729045,4987176072931,612.13,U2RZ,1000,HEAD&SHLDR ANTD SMTH&SLKY SHP 650ml PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493176901,8906078781761,150,U2RZ,1000,HYFUN FROZEN FRENCH FRIES 1.5kg PP,FROZEN VEG. / SNACKS,FROZEN SNACKS,FROZEN SNACKS
492490692,8901719127908,42.77,U2RZ,1000,PARLE-G ROYALE BSC 360G CBD,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491695670,8906104540874,24.69,U2RZ,1000,ZHAKAAS 3D BADMINTION CRL PLTS 200g PP,PROCESSED FOOD,READY TO COOK,READY TO FRY
491085878,8906056830078,58.55,U2RZ,2997,CRAVE EATABLES PRM SOANPAPDI 400G CBD,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491538466,4987176177667,520.62,U2RZ,1000,ARIEL COMPLETE+ DETRGNT PWDR 4 kg PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
492851049,8904132932951,91.11,U2RZ,1000,GL MASOOR DAL UNPOLISHED 1 kg PP,STAPLES,PULSES,PULSES
491208792,8902901225983,38.48,U2RZ,1000,GOOD LIFE KHICHDI MIX 500 g PP,STAPLES,PULSES,PULSES
490000489,8901058001181,116.54,U2RZ,1000,MAGGI TOMATO KETCHUP 970 G BTL,PROCESSED FOOD,READY TO EAT,SAUCES
493173686,8907324037878,54,U2RZ,1000,TOYTALES NE MONSTER TRUCK,TOYS,VEHICLES & ACCESSORIES,VEHICLES & ACCESSORIES NON POWERED
491891012,8904106858003,24.95,U2RZ,1000,LINC PENTONIC GEL PEN BLUE PACK OF 5,STATIONERY,WRITING INSTRUMENTS  & ACCESSORIES,PENS & ACCESSORIES
491210020,8901396528456,62.65,U2RZ,1000,MORTEIN INSTA5 MACHINE RFL SKILET45mlCBD,HOME CARE,INSECT CONTROL,INSECT CONTROL PRODUCTS
490005226,8902080002320,27.5,U2RZ,1000,GATORADE BLUE BOLT SPORT DRINK 500ML PET,BEVERAGES,DRINKS,DRINKS
490908475,8901030937200,477.18,U2RZ,1000,CLINIC PLUS STRONG & LNG SHMP 650 ml PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
490439417,8901030576614,359.7,U2RZ,1000,PONDS AG MRC SPF18 WRNKCOR DYCRM 35G CBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490001404,8901262020015,115.34,U2RZ,1000,AMUL CHEESE PURE MILK SLICE PLN 200 g PP,DAIRY,DAIRY - CHILLED,PROCESSED CHEESE
491899820,8901030942679,44.64,U2RZ,1000,GLOW & LOVELY ADV MV CREAM 25G RL CBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491899820,8901030942679,44.64,U2RZ,2997,GLOW & LOVELY ADV MV CREAM 25G RL CBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491161238,8906007283144,41.95,U2RZ,1000,FORTUNE SOYA CHUNKS 200g CBD,STAPLES,PULSES,PULSES
491551862,8904132913622,15.29,U2RZ,1000,SNACTAC ORANGE WAFER BISCUIT 75 g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490002198,8901314765321,142.12,U2RZ,1000,COL STRONG TEETH TTHPSTE 200+100G+TB CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
492867042,8904132943780,55.48,U2RZ,1000,HOMEONE GT PL CONTAINER VACUFRSH 1100ml,HOUSEWARE,Kitchen Storage,Containers
491584178,8906116350010,36,U2RZ,1000,BASSEIN SS LIFTER 210 x 45 x 40 mm,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
491984276,8904132924383,91.38,U2RZ,1000,DESI KITCHEN MEDU VADA MIX 500G PCH,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
490003389,8901138508159,143.27,U2RZ,1000,HIMALY CCA BTR INT DRYSKN BDLTN 400MLPET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
490005660,8904287001281,36.36,U2RZ,1000,BAMBINO MACARONI ELBWS PASTA 400g PP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
492489298,839423002090,64.66,U2RZ,1000,SAMRAT RATLAMI SEV 400 GMS PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
494400618,8906000721162,6.46,U2RZ,1000,Lotus Kajoos 13.5g,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491934246,8901030941344,686.63,U2RZ,1000,SUNSILK STUNG BLACK SHINE SHAMPOO 1L PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491934246,8901030941344,686.63,U2RZ,2997,SUNSILK STUNG BLACK SHINE SHAMPOO 1L PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
494241144,8901425095539,82.43,U2RZ,1000,CAMEL DRAWANIG KIT 149,STATIONERY,WRITING INSTRUMENTS  & ACCESSORIES,PENCILS & ACCESSORIES
490542652,8901396512516,235.94,U2RZ,1000,MORTEIN 2IN1 ALL INSCT KLR SPRY600ml CAN,HOME CARE,HOUSEHOLD NEEDS,INSECTICIDES AND PESTICIDES
490763661,8901138002411,106.44,U2RZ,1000,HIMALAYA AHF BHRINGRJA SHAMPOO 180ML PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491961366,8906092496436,30.83,U2RZ,1000,KHADI NAT HERBL SOAP ALOVERA 125g PP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490257904,8901108102226,7.09,U2RZ,1000, NIRMA SUPER DETERGENT CAKE 150G PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
493661040,8906001700418,21.43,U2RZ,1000,ELLY PRM ASST ELASTIC BAND B1G1 175N CBD,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
491335112,8901972053525,21.61,U2RZ,1000,DUKES MASALA NIBBLES 150 g PET,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491458345,8906002005284,30.71,U2RZ,1000,DR OETKER FUNFOODS PIZZA TOPPING100G PCH,PROCESSED FOOD,READY TO EAT,SAUCES
490002786,8901396393603,28.23,U2RZ,1000,DETTOL ORIGINAL SOAP GD 75 g WRP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491416682,8906079970492,30.88,U2RZ,1000,SELVEL TARGET BASKET 1 WITH LID,HOUSEWARE,Home Essential,Home Utility
491186643,8902901224108,104.1,U2RZ,1000,GOOD LIFE FIG ANJEER 100 g PP,STAPLES,DRY FRUITS,DRY FRUITS
491186631,8902901223989,384.78,U2RZ,1000,GOOD LIFE W320 CASHEW 500 g PP,STAPLES,DRY FRUITS,DRY FRUITS
491891398,4987176126641,155.78,U2RZ,1000,ARIEL PFRMD MTC TL LIQ DET 1L PET,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
491891398,4987176126641,155.78,U2RZ,2997,ARIEL PFRMD MTC TL LIQ DET 1L PET,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
491439741,8904132917255,21.8,U2RZ,1000,SNACTAC BOONDI 150 g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490538763,8904006303252,120.06,U2RZ,1000,SECRET TEMPTATION PASSION 150 ml CAN,PERSONAL CARE,P'SONAL HYGN,GENRL P'SONAL HYGN
492489978,8902901044447,3.88,U2RZ,1000,SUREWATER 500ML PET,BEVERAGES,DRINKS,WATER
491696662,8901719129513,30.31,U2RZ,1000,PARLE MAZLO FLVRD CANDY ASRTD 217.8g PCH,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491418533,8902901026849,20.85,U2RZ,1000,GOOD LIFE ROASTED DHANA DAL 100 g PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
491319631,8901088745109,72.01,U2RZ,1000,SAFFOLA MASALA OATS Veggie Twist 250 GPP,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
494337034,8901314857651,252.68,U2RZ,1000,COLGATE TOTAL CHRCOL DEEP CLN TP 300gCBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
493714531,8901030957048,167.94,U2RZ,1000,VSLN GLTHY DWY RDNC GLW SRMLTN 200mlTUBE,PERSONAL CARE,SKIN CARE,FACE CARE
493031620,811307031587,33.36,U2RZ,1000,TAALI PRM SALTED PEANUTS 160g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490935498,4005808516469,358.06,U2RZ,1000,NIVEA P&M SNSCRN LTN SPF50 75ML PET,PERSONAL CARE,SKIN PRODUCTS,SKIN TANNING PRODUCTS
490309138,8901491103800,161.01,U2RZ,1000,QUAKER OATS 1 kg PCH,PROCESSED FOOD,READY TO EAT,BREAKFAST CEREALS
490199157,8904053500383,50.76,U2RZ,1000,GOLDIEE CHICKEN MASALA 100GMBOX,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
490672526,8901361301114,132.96,U2RZ,1000,SCOTCH BRITE SPONGE WIPE 3 PCS PP,GM FMCG,Cleaning Aids,Kitchen Tools
491695372,8904132919402,21.09,U2RZ,1000,DESI KITCHEN INSTANT UPMA MIX 200G PCH,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
491379358,8906090850131,37.44,U2RZ,1000,SWASTIK ELEGANT ASST CLOTH CLIP 12PC,HOUSEWARE,Home Essential,Bath Essential
494401021,8908017778856,327.76,U2RZ,1000,PL PISTA 400 GM PP,STAPLES,DRY FRUITS,DRY FRUITS
494407966,8904132976351,12.77,U2RZ,1000,CAMPA ENERGY BERRY KICK_PP 185ML CAN,BEVERAGES,DRINKS,DRINKS
491208645,8901526209897,29.1,U2RZ,1000,GARNR BLK NTRLS HRCLR 3BRW BLK20ML+20GPP,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493912246,8904132972049,7.45,U2RZ,1000,CAMPA ENERGY LEMON KICK 250ML PET,BEVERAGES,DRINKS,DRINKS
490000239,7622201149543,28.77,U2RZ,1000,CADBURY DAIRYMK CHOCOLATE CRACKLE 36g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
494399866,8908022173219,46.2,U2RZ,1000,FARMERS FAMILY JAGGERY POWDER 500G BTL,STAPLES,SUGAR,SUGAR
494420029,8906176011166,16.24,U2RZ,1000,QW SCENTED GLUE STICK WITH GLITTER 15G,STATIONERY,PAINTING COLOURS & ACCESSORIES,HOBBY ART
491586546,8906047529561,63.56,U2RZ,1000,DISANO APP CIDR VINEGR FILTERD 500ml BTL,PROCESSED FOOD,READY TO COOK,DESSERTS &  MIXES
490003581,8901287100013,30.61,U2RZ,1000,MYSORE SANDAL SOAP 75 g CBD ,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491373666,8901725931995,7,U2RZ,1000,VIVEL ALOE VERA SOFT SKIN SOAP 45 g WRP,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
490992292,8901023019906,26.95,U2RZ,1000,GDRJ EXP NA RC CRM NTRLBRW HC 20g+20mlPP,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
493830567,8906171710033,56.35,U2RZ,1000,ULHAAS CABANA STRIEP BT 63x133CM ASSORT,FURNISHINGS & DECOR,FURNISHINGS,BATH
493830187,8906168250016,72,U2RZ,1000,HABITAT KITCHEN GAS LIGHTER ABS 250016,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
491228118,8908001158886,140.24,U2RZ,1000,Fogg Napoleon Fragrnc Bdy Spry 150ml CAN,PERSONAL CARE,P'SONAL HYGN,GENRL P'SONAL HYGN
493180321,8904132939066,50.23,U2RZ,1000,HOME ONE SS HAMRD MULTIPURP SERVER 13in,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
490000264,8901595851218,19.49,U2RZ,1000,CHING SECRE JUS SOA VEG HAKK NOOD 140gPP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
490478584,8904132905764,11.41,U2RZ,1000,SCRUBZ LEMON DSHWSHBAR 400g WRP,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490997892,8901058004809,13.73,U2RZ,1000,NESTLE CLASSIC CHOCOLATE 30g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491597917,8906144570480,41.96,U2RZ,1000,COOLBERG MINT NON ALCOHOL BEER 330ML BTL,BEVERAGES,DRINKS,DRINKS
490016090,8901248121613,64.28,U2RZ,1000,NAVRATNA MINT FRESH COOL TALC 100 g PET,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491168398,8902901221930,179.86,U2RZ,1000,BEST FARM TOOR DAL 1 kg PP,STAPLES,PULSES,PULSES
490870030,8901192102225,88.47,U2RZ,1000,CATCH KUTI MIRCH POWDER 200 g PCH,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
491899821,8901030942686,86.46,U2RZ,1000,GLOW & LOVELY ADVANCED MV CREAM 50 g CBD,PERSONAL CARE,SKIN PRODUCTS,SKIN CARE
491491552,8901057600057,29.29,U2RZ,1000,KOHE STNDARD STRGHT KNIFE 1135.1N 188MM,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
490003989,8906014765961,49.42,U2RZ,1000,BAJAJ ALMD DROP N-STCK HAIR OIL 95ml BTL,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491379084,8902080000227,11.31,U2RZ,1000,STINGS ENERGY DRINK 250ML PET,BEVERAGES,DRINKS,DRINKS
491239087,8901023019265,246.84,U2RZ,1000,HIT MOSQUITO& FLY KILR SPRY LM 625ml CAN,HOME CARE,HOUSEHOLD NEEDS,INSECTICIDES AND PESTICIDES
492867154,8904276133450,62,U2RZ,1000,SK GLASS COLOR 1 LTR BOTTLE 1 PC,HOUSEWARE,TABLEWARE,GLASSWARE
493180286,8904132936898,37.91,U2RZ,1000,HOME ONE GT RUBBER PLUNGER BIG 1U,#N/A,#N/A,#N/A
490107723,8904086310232,33.56,U2RZ,1000,VEGA MHNDI DYE BRSH CMB 2P MB 01 BLK,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
491539338,8901058861921,27.43,U2RZ,1000,NESTLE MILKYBAR CHOC 42 g CBD,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
490010199,8901262020060,432.84,U2RZ,1000,AMUL CHEESE BLOCK 1 kg CBD,DAIRY,DAIRY - CHILLED,PROCESSED CHEESE
492165773,8906139180007,73,U2RZ,1000,CLAYWARE EASYLIFE TEAMUG 6PC SET,HOUSEWARE,TABLEWARE,CERAMICS
491110231,8904037801253,27.88,U2RZ,1000,GM 3051 2 PIN MULTI PLUG ADAPTOR,GM FMCG,Hardlines,Electric Accessories
491934139,8904132923539,88.5,U2RZ,1000,HOMEONE MARVEL PLSTIC BSKT N20 SO3 BR BG,HOUSEWARE,Home Essential,Home Utility
493680489,8901725014582,32.55,U2RZ,1000,MANGALDEEP PRM FLRA BOUQUT INSTK 115gCBD,GM FMCG,Pooja Needs,Incense & Dhoop
490011023,8904043700779,44.46,U2RZ,1000,SHREE DHANA 200 G PP,STAPLES,SPICES & CONDIMENTS,WHOLE SPICES
490870053,8901192107220,56.38,U2RZ,1000,CATCH TURMERIC POWDER 200 g PCH,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
493829578,8906092717081,28,U2RZ,1000,STERLLING GIFTS ENVELOP 5PC GLITTER EMBD,STATIONERY,PAPER PRODUCTS,ENVELOPES
490005328,8906005500786,63.81,U2RZ,1000,BIKAJI TANA BANA KHATTA MEETHA 400 g PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491491553,8901057600064,29.29,U2RZ,1000,KOHE STNDRD SERRATED KNIFE 1235.2N 188MM,HOUSEWARE,KITCHENWARE,KITCHEN TOOLS
493660807,8901725001049,29.75,U2RZ,1000,MD ANUSHRI PRM FLRLS PJA AGRBT 120N WRAP,GM FMCG,Pooja Needs,Incense & Dhoop
491417263,8902901011616,63.05,U2RZ,1000,HOME ONE GRASS BROOM 1U,GM FMCG,Cleaning Aids,Brooms & Dustpan
490003887,4987176234223,120.62,U2RZ,1000,PANTENE HAIRFALL CNTRL SHAMPO 180 ml PET,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491299542,8902901232264,47.68,U2RZ,1000,GOOD LIFE MOTH 500 g PP,STAPLES,PULSES,PULSES
493680303,8904132975491,3.54,U2RZ,2997,CAMPA ORANGE FLVRD DRINK 200ML PET,BEVERAGES,DRINKS,CARBONATED SOFT DRINKS
492662896,8902901044287,20.41,U2RZ,1000,JOYLAND GT COFFITIME 175 G PCH,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491551912,8901393019117,13.6,U2RZ,1000,HAPPYDENT WAVE XYLITOL SGR FR GM 17g PET,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491712055,8904098930909,69.12,U2RZ,1000,JOYO STOREWELL CONTAINER2000ml3PCSSETPRI,HOUSEWARE,Kitchen Storage,Containers
492862322,8901725018979,62.09,U2RZ,1000,SF YIPPEE NOODLES MAGIC MASALA 360GPP,PROCESSED FOOD,READY TO COOK,NOODLES & PASTA
491900282,8901030863585,73.69,U2RZ,1000,GLOW & LOVELY WINTER FAIRNESS CR 50g CBD,PERSONAL CARE,SKIN CARE,FACE CARE
490005453,8902167000454,61.31,U2RZ,1000,MDH RAJMAH MASALA 100 g CBD,STAPLES,SPICES & CONDIMENTS,BLENDED SPICES
491391511,8901512564900,42.8,U2RZ,1000,ACT II GS POPCORN 60 g PK 3 PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491694309,8904132919570,40.36,U2RZ,1000,MY HOME EXPLZ TLT CLNR EXT 1+1 500ML PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491984227,8904132925731,54.8,U2RZ,1000,SNACTAC TOMATO KETCHUP 950g PCH,PROCESSED FOOD,READY TO EAT,SAUCES
490997893,8901058004786,6.86,U2RZ,1000,NESTLE CLASSIC MILK CHOCOLATE 15G PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491934136,8904132923508,74,U2RZ,1000,HMONE DSR PLS BSKT SO3 4L+2.5L+1.6L BRWN,HOUSEWARE,Home Essential,Home Utility
491092245,8904109400230,42.84,U2RZ,1000,PATANJALI HERBAL HAND WASH 250 ml PET,PERSONAL CARE,SKIN PRODUCTS,BODY WASHING
491186640,8902901224078,89.56,U2RZ,1000,GOOD LIFE DRY FRUITS MIXED 200 g PP,STAPLES,DRY FRUITS,DRY FRUITS
490008442,8901030962776,39.13,U2RZ,1000,VIM LEMON DISHWASH LIQUID 250 ML PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491161162,8901396146926,184.48,U2RZ,1000,LZLCTRS SC+HRPCOG TC 625+600ML COMBO PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491168142,8906019564019,52.23,U2RZ,1000,REAL BITES NAMKEEN CHANA DAL 400g PCH,CONFECTIONARY & SNACKS,SNACKS,SNACKS
490008739,8901719131219,66.43,U2RZ,2997,PARLE GLUCOSE BISCUIT 800 g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490008739,8901719131219,66.43,U2RZ,1000,PARLE GLUCOSE BISCUIT 800 g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
490523655,8901331004472,51.18,U2RZ,1000,GHADI DETERGENT POWDER 1 kg PP,HOME CARE,FABRIC CARE,LAUNDRY DETERGENTS
490560264,4987176086518,49.13,U2RZ,1000,OB CROSS ACTN PRO HLTH SFT TBRUSH 1N CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
490087871,8901774002301,114.29,U2RZ,2997,BADSHAH PURE WHITE PEPPER PWDR 100 gCBD,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
491187269,8902901224788,62.65,U2RZ,1000,GOOD LIFE URAD WASHED GOTA 500 g PP,STAPLES,PULSES,PULSES
491901676,8904132922587,40.14,U2RZ,1000,HOMONE CASINO SS DSRT SPOON SO6 23CM CBD,HOUSEWARE,TABLEWARE,CUTLERY
491276548,8908001705806,21.25,U2RZ,1000,PAPER BOAT CHILI GUAVA FRT DRK 200ML PCH,BEVERAGES,JUICES,FRUIT JUICES & DRINKS
491061209,8904145912469,528.04,U2RZ,1000,PEDIASURE CHOCOLATE 375G CBD,BEVERAGES,HEALTH DRINKS,HEALTH DRINKS
490020517,8901120143214,105.53,U2RZ,1000,SUGAR FREE NATURA SUGAR SUBSTUT 100G PET,BEVERAGES,TEA & COFFEE,TEA
490002124,8901088000345,80.04,U2RZ,1000,Parachute Coconut Oil 200Ml Pet,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
490003155,8901103101279,38.79,U2RZ,1000,FEM FAIRNESS BLEACH SAFFRON 24 g CBD,PERSONAL CARE,HAIR PRODUCTS,HAIR REMOVAL/MASKING
494317640,8904422705418,28.73,U2RZ,1000,PATANJALI DOODH BIS 255g PP,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
491586628,8904132918887,45.28,U2RZ,1000,DESI KITCHEN WST GR CHLY PICKLE 400g BTL,PROCESSED FOOD,READY TO EAT,PICKLES
492649108,8904252604639,14.8,U2RZ,1000,SAURA OSCAR FRIDGE BOTL 1 LTR 1 PC ASRTD,HOUSEWARE,Bottle and lunch box,BOTTLES
491900540,8904132920415,49.21,U2RZ,1000,MY HOME FRSHNR ROJL(2X75G+2X75G)300G CBD,HOME CARE,H'HOLD CLNG/CARENG/CARE,FRESHENERS
491994723,8908014049379,35.1,U2RZ,1000,ALV CFT CRMC SLD CLR MILKMUG 360ML ASRTD,HOUSEWARE,TABLEWARE,CERAMICS
494409366,4987176273338,33.77,U2RZ,1000,VICKS DOUBLE PWR COUGH DROPS GINGER 25S,HEALTH,OTC,RESPIRATORY/ALLERGY PRODUCTS
491230063,7622202253720,127.87,U2RZ,1000,CADBURY CHOCLAIRS GOLD TOFFEE 520g PCH,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
491231553,8908006558193,47.52,U2RZ,1000,STATUS D PAPER PLT 50PC 20cm PP,GM FMCG,Disposable Goods,Party Disposabels
490709191,8901491000444,36.78,U2RZ,1000,KURKURE MASALA COMBI PO3 197G PP,CONFECTIONARY & SNACKS,SNACKS,SNACKS
491278302,8906080349614,46.67,U2RZ,1000,VIJAY PREMIUM QUALITY POHA 1 kg PP,STAPLES,RICE,RICE
491963186,8904250306351,28.36,U2RZ,1000,SK NRM KSR CND CHRC FR PRM AGBT 150g PCH,GM FMCG,Pooja Needs,Incense & Dhoop
492848258,8904352000683,205.08,U2RZ,1000,BIOTIQUE GRN APL SHNE SHAM&CON 340ML BTL,PERSONAL CARE,HAIR PRODUCTS,HAIR CARE
491900098,4987176278555,127.43,U2RZ,1000,GILLETTE PRESTO 3 BLADE RZR 5+1 FREE PP,PERSONAL CARE,HAIR PRODUCTS,HAIR REMOVAL/MASKING
493660802,8901725000998,29.75,U2RZ,1000,MD ANUSHRI CHAMPA PUJA AGRBTTI 120N WRAP,GM FMCG,Pooja Needs,Incense & Dhoop
492848219,8904132933071,45.46,U2RZ,1000,MSTR DEO BDY SP JZZ 100g 150ml CAN,PERSONAL CARE,Deo,Gas Deo
491504708,8901399191411,130.33,U2RZ,1000,GIFFY LMN&ACTV SLT DSHWSH GEL 750ml PET,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
491633334,8904132918610,58.9,U2RZ,1000,GLIMMER ASRT MAKE UP BRUSHES SETOF 5 CBD,PERSONAL CARE,PERSONAL HYGIENE,ACCESSORIES
494409365,4987176273284,33.75,U2RZ,1000,VICKS DOUBLE PWR COUGH DROPS MENTHOL 25S,HEALTH,OTC,RESPIRATORY/ALLERGY PRODUCTS
491628504,8901288312002,95.96,U2RZ,1000,VICCO VJRDNT SUNF FLV TTH PASTE 200G CBD,PERSONAL CARE,P'SONAL HYGN,ORAL HYGN
491337366,8904190707485,25.44,U2RZ,1000,BVC DORI 9M,STATIONERY,SCHOOL & ART PRODUCTS,NOVELTY ITEMS
491551930,8901058905113,34.32,U2RZ,1000,NESTLE KIT KAT SHARE& SNAP CHOC 57g PP,CONFECTIONARY & SNACKS,CONFECTIONERY,CONFECTIONERY
492848019,8904132931824,108.86,U2RZ,1000,MY HM SCRBZ LMN DSHWSH CNCNTR LQD 2L PCH,HOME CARE,H'HOLD CLNG/CARENG/CARE,H'HOLD CLNG
490870039,8901192106223,77.22,U2RZ,1000,CATCH RED CHILLI POWDER 200 g PCH,STAPLES,SPICES & CONDIMENTS,POWDER SPICES
493827900,8904132968271,39,U2RZ,1000,HL AMAZE MAT 45X30CM,FURNISHINGS & DECOR,FURNISHINGS,FLOOR COVERINGS
490006567,8901725012977,21.18,U2RZ,1000,SUNF MARIE LIGHT ACTV FMLPK BSC 186g PP ,PROCESSED FOOD,BISCUITS & BRANDED BAKERY,BISCUITS
